BeerID,StyleID,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,PrimingMethod,PrimingAmount
60721,67,20.82,1.066,1.019,6.19,70.76,37.95,26.5,60,1.052,70,3,Specific Gravity,All Grain,1.25,18.89,N/A,N/A
21315,4,20.82,1.091,1.023,8.97,39.15,14.26,26.5,90,1.072,70,1.5,Specific Gravity,All Grain,0.5,22.22,N/A,N/A
29147,26,20.82,1.089,1.019,9.14,37.93,5.04,28.39,60,1.065,72,1.5,Specific Gravity,All Grain,1,18.33,N/A,N/A
3399,171,24.61,1.073,1.018,7.22,13.52,11.07,30.28,60,1.06,78,1,Specific Gravity,All Grain,1.25,17.78,N/A,N/A
28213,132,43,1.1,1.025,9.84,51.1,42.15,44,60,1.098,65,3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
30161,72,17,1.071,1.014,7.42,39.65,30.89,20,70,1.06,60,3.25,Specific Gravity,All Grain,N/A,19,N/A,N/A
32714,94,20,1.046,1.01,4.73,21.53,3,23,60,1.04,72,5,Specific Gravity,All Grain,N/A,16,N/A,N/A
703,85,20.82,1.08,1.018,8.04,40.15,28.44,11.36,60,N/A,70,N/A,Specific Gravity,extract,N/A,N/A,Dextrose,3/4 Cup
44378,7,20.82,1.063,1.016,6.2,39.94,5.24,28.39,75,1.046,67,1.5,Specific Gravity,All Grain,0.75,20,N/A,N/A
52828,34,10.41,1.048,1.015,4.23,26.88,18.07,14.8,60,1.033,70,1.5,Specific Gravity,All Grain,0.75,18.33,N/A,N/A
53480,7,23,1.028,1.006,2.97,66.43,6.01,33,60,1.02,35,3,Specific Gravity,All Grain,0.35,23,N/A,N/A
4434,7,25,1.062,1.012,6.58,54.44,6.31,31.5,60,1.049,70,3,Specific Gravity,All Grain,0.75,18.5,N/A,N/A
34004,7,20.82,1.065,1.015,6.49,39.54,4.14,25.74,60,1.052,75,1.75,Specific Gravity,All Grain,N/A,20,N/A,N/A
58968,10,23,1.051,1.009,5.51,40.34,6.85,29,90,1.041,78,3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
33798,111,20,1.062,1.01,6.77,36.57,16.89,22,60,1.056,64,3,Specific Gravity,All Grain,N/A,20,N/A,N/A
27810,175,7.57,1.051,1.007,5.86,16.74,4.59,13.25,60,1.029,60,2,Specific Gravity,All Grain,0.35,22.78,N/A,N/A
6808,116,20.82,1.089,1.025,8.41,40.39,15.7,11.36,60,N/A,70,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
13125,10,19,1.058,1.015,5.69,69.98,8.56,27,60,1.041,57,3,Specific Gravity,All Grain,N/A,18,N/A,N/A
39954,10,17,1.052,1.012,5.22,39.9,5.5,21,60,1.042,68,3,Specific Gravity,All Grain,N/A,18,N/A,N/A
57388,11,20,1.077,1.02,7.53,36.25,27.68,28,60,1.055,80,3.6,Specific Gravity,All Grain,0.35,20,N/A,N/A
34284,9,18.93,1.036,1.007,3.76,10.76,2.47,20.82,60,1.032,73,3,Specific Gravity,All Grain,1.5,12.78,N/A,N/A
61189,7,23,1.055,1.009,6,59.76,4.87,28.5,60,1.044,64,3,Specific Gravity,All Grain,N/A,18,N/A,N/A
40349,7,18.93,1.054,1.013,5.27,102.15,7.76,11.36,60,1.089,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
8492,132,6,1.093,1.027,8.7,66.86,38.15,10,70,1.056,72,2.5,Specific Gravity,All Grain,1,22,N/A,N/A
60273,61,4,1.047,1.006,5.48,13.21,22.46,5,60,1.038,70,N/A,Specific Gravity,All Grain,0.75,18,N/A,N/A
59,132,20,1.098,1.025,9.67,69.25,50,24,90,1.082,65,N/A,Specific Gravity,All Grain,1,18,Sukkerlake,5 5 g sukker/L
2768,30,18.93,1.047,1.012,4.61,30.17,3.71,11.36,60,N/A,75,N/A,Specific Gravity,extract,N/A,N/A,bottle,3oz
19352,94,9.46,1.045,1.009,4.76,30.82,6.15,15.14,90,1.028,70,1.5,Specific Gravity,All Grain,N/A,15.56,N/A,N/A
65167,81,20,1.049,1.011,5,31.74,3.83,28.5,60,1.035,70,3,Specific Gravity,All Grain,N/A,10,N/A,N/A
22168,115,20.82,1.053,1.013,5.18,27.92,13.72,11.36,60,1.096,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
6043,136,24.61,1.079,1.022,7.51,65.23,20.03,32.18,60,1.06,75,1.3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
56094,114,18.93,1.056,1.02,4.78,24.15,29.78,31.53,75,1.034,65,1.33,Specific Gravity,All Grain,0.75,20,N/A,N/A
29518,30,18.93,1.053,1.01,5.61,37.21,6.38,9.46,60,1.105,25,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
33483,10,12,1.055,1.014,5.36,24.45,9.66,14,60,1.047,45,2,Specific Gravity,All Grain,0.5,N/A,N/A,N/A
5465,51,20.82,1.053,1.017,4.73,46.85,11.42,28.39,90,1.039,73,1.25,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
23596,39,20.82,1.055,1.01,6.05,37.11,12.22,26.5,60,1.043,73,N/A,Specific Gravity,BIAB,1.5,14.44,N/A,N/A
36823,116,25,1.063,1.015,6.28,67.33,15.38,32.9,90,1.048,75,N/A,Specific Gravity,All Grain,N/A,19,CO2,N/A
48494,162,20.82,1.054,1.017,4.8,35.8,34.96,28.39,60,1.04,70,1.25,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
71209,9,18.93,1.065,1.015,6.46,138.27,4.32,24.61,60,1.05,70,N/A,Specific Gravity,BIAB,0.35,18.33,N/A,N/A
68006,134,20.82,1.038,1.007,4.05,27.84,2.8,28.39,60,1.028,75,N/A,Specific Gravity,BIAB,N/A,20,N/A,N/A
70173,10,20,1.061,1.014,6.07,32.05,6.6,25,60,1.049,75,2.6,Specific Gravity,All Grain,0.35,N/A,N/A,N/A
19403,10,20.82,1.05,1.011,5.11,88.02,6.49,24.23,60,1.043,80,1.3,Specific Gravity,All Grain,N/A,21.11,N/A,N/A
71845,159,7.57,1.066,1.019,6.07,49.93,12.32,13.25,60,1.038,75,N/A,Specific Gravity,BIAB,0.75,19.44,N/A,N/A
72527,10,16,1.043,1.008,4.54,68.87,8.18,23,60,1.03,40,3,Specific Gravity,All Grain,N/A,20,N/A,N/A
40437,158,9.46,1.046,1.008,4.92,1.99,4.68,13.72,90,1.032,65,N/A,Specific Gravity,BIAB,0.35,23.33,N/A,N/A
73797,118,20.82,1.034,1.009,3.34,29.03,10.53,28.39,60,1.025,75,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
69446,93,37.85,1.052,1.012,5.29,0,27.11,49.21,60,1.04,70,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
25338,7,18.93,1.071,1.019,6.83,183.95,9.35,28.39,60,1.047,70,N/A,Specific Gravity,BIAB,N/A,20,N/A,N/A
30579,30,45.42,1.052,1.013,5.19,19.48,3.28,53,60,1.045,84,1.25,Specific Gravity,All Grain,N/A,18.89,N/A,N/A
47325,39,11.36,1.072,1.019,6.99,61.41,10.05,17.98,60,1.045,70,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
17772,87,13.25,1.103,1.024,10.27,97.06,50,23.13,90,1.059,65,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
39378,7,18.93,1.062,1.016,6.14,119.1,10.67,11.36,60,1.104,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
18749,92,20.82,1.06,1.016,5.77,32.32,18.87,28.39,60,1.044,80,N/A,Specific Gravity,All Grain,N/A,21.11,N/A,N/A
35143,150,1232.15,1.062,1.011,6.63,42.94,10.06,1290.83,90,1.059,83,1.5,Specific Gravity,All Grain,N/A,17.78,N/A,N/A
22531,7,20.82,1.057,1.011,6.04,96.87,8.95,26.5,60,1.045,25,N/A,Specific Gravity,extract,N/A,20,N/A,N/A
16452,45,15.14,1.052,1.014,4.88,22.51,3.39,20.82,60,1.038,65,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
39723,14,20.82,1.048,1.008,5.21,18.23,3.37,26.5,60,1.038,70,N/A,Specific Gravity,BIAB,0.75,21.11,N/A,N/A
21121,15,18.93,1.038,1.006,4.2,21.5,3.1,24.61,60,1.03,84,1.33,Specific Gravity,All Grain,0.5,20,N/A,N/A
59298,12,20.82,1.061,1.02,5.41,29.15,6.74,28.39,60,1.045,75,1.5,Specific Gravity,All Grain,N/A,18.89,N/A,N/A
62002,43,20,1.063,1.022,5.66,50.01,3.96,22,90,1.057,70,N/A,Specific Gravity,BIAB,N/A,21,Sukkerlake,6g pr. ltr
26245,4,18.93,1.053,1.013,5.2,39.14,13.26,18.17,60,1.055,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
71610,6,22.71,1.06,1.015,5.84,19.86,19.88,28.39,60,1.048,75,1.5,Specific Gravity,All Grain,0.75,N/A,Keg,N/A
46097,114,23,1.05,1.011,5.15,36.92,34.35,30.6,60,1.038,70,N/A,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
61517,114,12.3,1.06,1.015,5.82,35.51,33.05,16.09,60,1.046,70,N/A,Specific Gravity,BIAB,0.75,20,Corn Sugar,2 oz
62058,14,18.93,1.043,1.01,4.24,26.3,3.95,11.36,60,1.071,35,N/A,Specific Gravity,Partial Mash,0.35,18,N/A,N/A
47657,148,23.09,1.06,1.012,6.33,69.95,33.12,29.53,60,1.047,72,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
2271,170,9,1.053,1.014,5.17,15.77,3.93,13.8,90,1.035,64,N/A,Specific Gravity,BIAB,N/A,17,N/A,N/A
16417,102,25,1.059,1.014,5.92,20.77,10.19,28,90,1.052,70,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
9191,24,20.82,1.04,1.006,4.46,21.98,5.61,29.53,90,1.028,73,N/A,Specific Gravity,BIAB,N/A,20,N/A,N/A
33822,92,20,1.07,1.013,7.48,41.97,17.09,28.5,60,1.049,65,2.5,Specific Gravity,All Grain,1,23,N/A,N/A
12818,12,20.82,1.073,1.018,7.2,61.27,50,27.44,60,1.055,70,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
33109,35,10,1.041,1.01,4.03,42.49,4.3,11,90,1.037,35,N/A,Specific Gravity,extract,N/A,19.5,N/A,N/A
66344,6,24.61,1.055,1.016,5.09,36.56,25.52,27.63,90,N/A,72,N/A,Specific Gravity,All Grain,N/A,19.44,CO2,2.3 volumes
489,86,45.42,1.085,1.018,8.75,251.23,6.37,56.4,90,1.064,90,1.25,Specific Gravity,All Grain,1.25,18.89,N/A,N/A
69125,12,10.22,1.054,1.012,5.44,37.19,39.94,12.49,60,1.044,72,1.5,Specific Gravity,All Grain,1,18.33,N/A,N/A
25828,86,23,1.095,1.022,9.59,84.81,10.33,28,90,1.078,75,2.5,Specific Gravity,All Grain,1.25,22,N/A,N/A
21325,135,22.71,1.044,1.01,4.39,24.85,25.83,27.25,60,1.033,70,1.5,Specific Gravity,All Grain,0.75,N/A,N/A,N/A
73384,7,10,1.053,1.011,5.55,66.67,12.19,12.5,60,1.042,66,4.5,Specific Gravity,All Grain,N/A,20,N/A,N/A
6931,7,18.9,1.067,1.019,6.36,111.93,7.44,24.6,60,1.052,70,N/A,Specific Gravity,BIAB,N/A,N/A,Dextrose,4-Mar
